stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
5509-parent,5509-parent,Broadway @ Bartlett St,,,,42.400396,-71.061599,LocalBus,,,,1,,1,Everett,Broadway,Bartlett Street,3
5509,5509,Broadway @ Bartlett St,,,,42.400396,-71.061599,LocalBus,,,,0,5509-parent,1,Everett,Broadway,Bartlett Street,3
14211-parent,14211-parent,Central Ave @ Central Ave Station,,,,42.270172,-71.07316,LocalBus,,,,1,,1,Milton,Central Avenue,,3
14211,14211,Central Ave @ Central Ave Station,,,,42.270172,-71.07316,LocalBus,,,,0,14211-parent,1,Milton,Central Avenue,,3
3368-parent,3368-parent,Granite Ave @ Hilltop St,,,,42.279092,-71.054108,LocalBus,,,,1,,1,Boston,Granite Avenue,Hill Top Street,3
3368,3368,Granite Ave @ Hilltop St,,,,42.279092,-71.054108,LocalBus,,,,0,3368-parent,1,Boston,Granite Avenue,Hill Top Street,3
5522-parent,5522-parent,Broadway @ Shute St,,,,42.42182,-71.043299,LocalBus,,,,1,,1,Everett,Broadway,Shute Street,3
5522,5522,Broadway @ Shute St,,,,42.42182,-71.043299,LocalBus,,,,0,5522-parent,1,Everett,Broadway,Shute Street,3
3096-parent,3096-parent,Newport Ave opp Willow Ave,,,,42.260082,-71.01381,LocalBus,,,,1,,1,Quincy,Newport Avenue,Willow Avenue,3
3096,3096,Newport Ave opp Willow Ave,,,,42.260082,-71.01381,LocalBus,,,,0,3096-parent,1,Quincy,Newport Avenue,Willow Avenue,3
3981-parent,3981-parent,778 S Franklin St,,,,42.129761,-71.008895,LocalBus,,,,1,,1,Holbrook,South Franklin Street,,3
3981,3981,778 S Franklin St,,,,42.129761,-71.008895,LocalBus,,,,0,3981-parent,1,Holbrook,South Franklin Street,,3
7617-parent,7617-parent,River St @ James St,,,,42.357175,-71.238613,LocalBus,,,,1,,1,Newton,River Street,James Street,3
7617,7617,River St @ James St,,,,42.357175,-71.238613,LocalBus,,,,0,7617-parent,1,Newton,River Street,James Street,3
4761-parent,4761-parent,Jack Satter House @ Revere Beach Blvd,,,,42.423921,-70.984702,LocalBus,,,,1,,1,Revere,Oak Island Street,,3
4761,4761,Jack Satter House @ Revere Beach Blvd,,,,42.423921,-70.984702,LocalBus,,,,0,4761-parent,1,Revere,Oak Island Street,,3
1350-parent,1350-parent,Humboldt Ave @ Waumbeck St,,,,42.314769,-71.088312,LocalBus,,,,1,,1,Boston,Humboldt Avenue,Waumbeck Street,3
1350,1350,Humboldt Ave @ Waumbeck St,,,,42.314769,-71.088312,LocalBus,,,,0,1350-parent,1,Boston,Humboldt Avenue,Waumbeck Street,3
4169-parent,4169-parent,N Main St @ Royal St,,,,42.193502,-71.060265,LocalBus,,,,1,,1,Randolph,North Main Street,Bennington Street,3
4169,4169,N Main St @ Royal St,,,,42.193502,-71.060265,LocalBus,,,,0,4169-parent,1,Randolph,North Main Street,Bennington Street,3
4291-parent,4291-parent,N Main St @ Oak St,,,,42.184948,-71.054721,LocalBus,,,,1,,1,Randolph,North Main Street,Chestnut Street,3
4291,4291,N Main St @ Oak St,,,,42.184948,-71.054721,LocalBus,,,,0,4291-parent,1,Randolph,North Main Street,Chestnut Street,3
2257-parent,2257-parent,Massachusetts Ave @ Newman Way,,,,42.416745,-71.160538,LocalBus,,,,1,,1,Arlington,Massachusetts Avenue,Newman Way,3
2257,2257,Massachusetts Ave @ Newman Way,,,,42.416745,-71.160538,LocalBus,,,,0,2257-parent,1,Arlington,Massachusetts Avenue,Newman Way,3
2774-parent,2774-parent,Washington St @ Medford St,,,,42.379792,-71.089974,LocalBus,,,,1,,1,Somerville,Washington Street,McGrath Highway,3
2774,2774,Washington St @ Medford St,,,,42.379792,-71.089974,LocalBus,,,,0,2774-parent,1,Somerville,Washington Street,McGrath Highway,3
975-parent,975-parent,Washington St @ Brock St,,,,42.348976,-71.160573,LocalBus,,,,1,,1,Boston,Washington Street,Brock Street,3
975,975,Washington St @ Brock St,,,,42.348976,-71.160573,LocalBus,,,,0,975-parent,1,Boston,Washington Street,Brock Street,3
9226-parent,9226-parent,Main St @ Grove St,,,,42.453018,-71.066447,LocalBus,,,,1,,1,Melrose,Main Street,Grove Street,3
9226,9226,Main St @ Grove St,,,,42.453018,-71.066447,LocalBus,,,,0,9226-parent,1,Melrose,Main Street,Grove Street,3
3558-parent,3558-parent,Downer Ave opp Planters Field Ln,,,,42.252865,-70.902419,LocalBus,,,,1,,1,Hingham,Downer Avenue,Planters Field Lane,3
3558,3558,Downer Ave opp Planters Field Ln,,,,42.252865,-70.902419,LocalBus,,,,0,3558-parent,1,Hingham,Downer Avenue,Planters Field Lane,3
23832-parent,23832-parent,Main St @ Park Ave,,,,42.180153,-70.955119,LocalBus,,,,1,,1,Weymouth,Main Street,Bayley Terrace,3
23832,23832,Main St @ Park Ave,,,,42.180153,-70.955119,LocalBus,,,,0,23832-parent,1,Weymouth,Main Street,Bayley Terrace,3
4872-parent,4872-parent,1000 Paradise Rd,,,,42.483861,-70.900521,LocalBus,,,,1,,1,Swampscott,Paradise Road,,3
4872,4872,1000 Paradise Rd,,,,42.483861,-70.900521,LocalBus,,,,0,4872-parent,1,Swampscott,Paradise Road,,3
6127-parent,6127-parent,Essex St @ Swampscott Mall,,,,42.483795,-70.908387,LocalBus,,,,1,,1,Swampscott,Essex Street,,3
6127,6127,Essex St @ Swampscott Mall,,,,42.483795,-70.908387,LocalBus,,,,0,6127-parent,1,Swampscott,Essex Street,,3
7813-parent,7813-parent,Crescent St opp Spruce St,,,,42.370855,-71.2399,LocalBus,,,,1,,1,Waltham,Crescent Street,Spruce Street,3
7813,7813,Crescent St opp Spruce St,,,,42.370855,-71.2399,LocalBus,,,,0,7813-parent,1,Waltham,Crescent Street,Spruce Street,3
9198-parent,9198-parent,Main St @ Melrose St,,,,42.463112,-71.062015,LocalBus,,,,1,,1,Melrose,Main Street,Melrose Street,3
9198,9198,Main St @ Melrose St,,,,42.463112,-71.062015,LocalBus,,,,0,9198-parent,1,Melrose,Main Street,Melrose Street,3
place-FB-0303,place-FB-0303,Forge Park/495,,,,42.089941,-71.43902,CR-zone-6,,,,1,,1,Franklin,,,
place-FB-0303-0,place-FB-0303-0,platform 0,,,,42.089941,-71.43902,CR-zone-6,,,,0,place-FB-0303,1,Franklin,,,2
place-FB-0303-1,place-FB-0303-1,platform 1,,,,42.089941,-71.43902,CR-zone-6,,,,0,place-FB-0303,1,Franklin,,,2
7337-parent,7337-parent,Lynnfield St @ Tuscan Rd,,,,42.50594,-70.982749,LocalBus,,,,1,,1,Lynn,Lynnfield Street,Tuscan Road,3
7337,7337,Lynnfield St @ Tuscan Rd,,,,42.50594,-70.982749,LocalBus,,,,0,7337-parent,1,Lynn,Lynnfield Street,Tuscan Road,3
933-parent,933-parent,Commonwealth Ave @ Babcock St,,,,42.351568,-71.121168,LocalBus,,,,1,,2,Boston,Commonwealth Avenue,Babcock Street,3
933,933,Commonwealth Ave @ Babcock St,,,,42.351568,-71.121168,LocalBus,,,,0,933-parent,2,Boston,Commonwealth Avenue,Babcock Street,3
111236-parent,111236-parent,Nantasket Ave from School St to Rockland St (FLAG),,,,42.261535,-70.845016,LocalBus,,,,1,,1,Hull,Nantasket Avenue,Priscilla Way,3
111236,111236,Nantasket Ave from School St to Rockland St (FLAG),,,,42.261535,-70.845016,LocalBus,,,,0,111236-parent,1,Hull,Nantasket Avenue,Priscilla Way,3
2448-parent,2448-parent,Prospect St @ Broadway,,,,42.369203,-71.101015,LocalBus,,,,1,,1,Cambridge,Prospect Street,Broadway,3
2448,2448,Prospect St @ Broadway,,,,42.369203,-71.101015,LocalBus,,,,0,2448-parent,1,Cambridge,Prospect Street,Broadway,3
2401-parent,2401-parent,Medford St @ Central St,,,,42.392616,-71.100619,LocalBus,,,,1,,1,Somerville,Medford Street,Central Street,3
2401,2401,Medford St @ Central St,,,,42.392616,-71.100619,LocalBus,,,,0,2401-parent,1,Somerville,Medford Street,Central Street,3
340-parent,340-parent,Dorchester Ave @ Centre St,,,,42.293551,-71.06205,LocalBus,,,,1,,1,Boston,Dorchester Avenue,Centre Street,3
340,340,Dorchester Ave @ Centre St,,,,42.293551,-71.06205,LocalBus,,,,0,340-parent,1,Boston,Dorchester Avenue,Centre Street,3
7186-parent,7186-parent,545 Cabot St,,,,42.568433,-70.889273,LocalBus,,,,1,,1,Beverly,Cabot Street,Columbia Road,3
7186,7186,545 Cabot St,,,,42.568433,-70.889273,LocalBus,,,,0,7186-parent,1,Beverly,Cabot Street,Columbia Road,3
2394-parent,2394-parent,Pearl St @ Cross St,,,,42.38578,-71.088,LocalBus,,,,1,,1,Somerville,Pearl Street,Cross Street,3
2394,2394,Pearl St @ Cross St,,,,42.38578,-71.088,LocalBus,,,,0,2394-parent,1,Somerville,Pearl Street,Cross Street,3
2103-parent,2103-parent,Trapelo Rd @ Walnut St,,,,42.384554,-71.182453,LocalBus,,,,1,,1,Belmont,Trapelo Road,Walnut Street,3
2103,2103,Trapelo Rd @ Walnut St,,,,42.384554,-71.182453,LocalBus,,,,0,2103-parent,1,Belmont,Trapelo Road,Walnut Street,3
8598-parent,8598-parent,Massachusetts Ave opp Bloomfield St,,,,42.443619,-71.219261,LocalBus,,,,1,,1,Lexington,Massachusetts Avenue,Bloomfield Street,3
8598,8598,Massachusetts Ave opp Bloomfield St,,,,42.443619,-71.219261,LocalBus,,,,0,8598-parent,1,Lexington,Massachusetts Avenue,Bloomfield Street,3
1565-parent,1565-parent,Franklin Park Loop @ Zoo entrance,,,,42.302273,-71.086506,LocalBus,,,,1,,1,Boston,Franklin Park Service Road,,3
1565,1565,Franklin Park Loop @ Zoo entrance,,,,42.302273,-71.086506,LocalBus,,,,0,1565-parent,1,Boston,Franklin Park Service Road,,3
4195-parent,4195-parent,Reedsdale Rd opp Clifton Rd,,,,42.24904,-71.071231,LocalBus,,,,1,,1,Milton,Reedsdale Road,Clifton Road,3
4195,4195,Reedsdale Rd opp Clifton Rd,,,,42.24904,-71.071231,LocalBus,,,,0,4195-parent,1,Milton,Reedsdale Road,Clifton Road,3
16131-parent,16131-parent,Essex St @ Jackson Pk,,,,42.478039,-70.918443,LocalBus,,,,1,,1,Swampscott,Essex Street,,3
16131,16131,Essex St @ Jackson Pk,,,,42.478039,-70.918443,LocalBus,,,,0,16131-parent,1,Swampscott,Essex Street,,3
7150-parent,7150-parent,Hawthorne Blvd @ Derby St,,,,42.520766,-70.890195,LocalBus,,,,1,,1,Salem,Hawthorne Boulevard,Derby Street,3
7150,7150,Hawthorne Blvd @ Derby St,,,,42.520766,-70.890195,LocalBus,,,,0,7150-parent,1,Salem,Hawthorne Boulevard,Derby Street,3
8175-parent,8175-parent,Watertown St @ Morse St,,,,42.362456,-71.192276,LocalBus,,,,1,,1,Watertown,Watertown Street,Morse Street,3
8175,8175,Watertown St @ Morse St,,,,42.362456,-71.192276,LocalBus,,,,0,8175-parent,1,Watertown,Watertown Street,Morse Street,3
6324-parent,6324-parent,High St opp Governors Ave,,,,42.418677,-71.111883,LocalBus,,,,1,,1,Medford,High Street,Governors Avenue,3
6324,6324,High St opp Governors Ave,,,,42.418677,-71.111883,LocalBus,,,,0,6324-parent,1,Medford,High Street,Governors Avenue,3
9170043-parent,9170043-parent,Aquarium - State St opp McKinley Sq,,,,42.359451,-71.053228,,,,,1,,1,Boston,State Street,McKinley Square,3
9170043,9170043,Aquarium - State St opp McKinley Sq,,,,42.359451,-71.053228,,,,,0,9170043-parent,1,Boston,State Street,McKinley Square,3
1304-parent,1304-parent,Harvard St @ Coolidge St,,,,42.345707,-71.127662,LocalBus,,,,1,,1,Brookline,Harvard Street,Coolidge Street,3
1304,1304,Harvard St @ Coolidge St,,,,42.345707,-71.127662,LocalBus,,,,0,1304-parent,1,Brookline,Harvard Street,Coolidge Street,3
2119-parent,2119-parent,Belmont St @ Sullivan Rd,,,,42.375167,-71.154041,LocalBus,,,,1,,1,Cambridge,Belmont Street,Sullivan Road,3
2119,2119,Belmont St @ Sullivan Rd,,,,42.375167,-71.154041,LocalBus,,,,0,2119-parent,1,Cambridge,Belmont Street,Sullivan Road,3
23921-parent,23921-parent,Cross St @ Fountain Ave,,,,42.383774,-71.08939,LocalBus,,,,1,,1,Somerville,Cross Street,Fountain Avenue,3
23921,23921,Cross St @ Fountain Ave,,,,42.383774,-71.08939,LocalBus,,,,0,23921-parent,1,Somerville,Cross Street,Fountain Avenue,3
8850-parent,8850-parent,Tavern Rd @ Weston St,,,,42.373043,-71.263594,LocalBus,,,,1,,1,Waltham,Tavern Road,Weston Street,3
8850,8850,Tavern Rd @ Weston St,,,,42.373043,-71.263594,LocalBus,,,,0,8850-parent,1,Waltham,Tavern Road,Weston Street,3
4732-parent,4732-parent,Burbank Hwy @ Furlong Dr,,,,42.401976,-71.004547,LocalBus,,,,1,,1,Revere,Lee Burbank Highway,,3
4732,4732,Burbank Hwy @ Furlong Dr,,,,42.401976,-71.004547,LocalBus,,,,0,4732-parent,1,Revere,Lee Burbank Highway,,3
9070101-parent,9070101-parent,Quincy Center - 1259 Hancock St,,,,42.251786,-71.003876,,,,,1,,1,Quincy,Hancock Street,,3
9070101,9070101,Quincy Center - 1259 Hancock St,,,,42.251786,-71.003876,,,,,0,9070101-parent,1,Quincy,Hancock Street,,3
2839-parent,2839-parent,Main St @ Oak St,,,,42.380038,-71.069646,LocalBus,,,,1,,1,Boston,Main Street,Oak Street,3
2839,2839,Main St @ Oak St,,,,42.380038,-71.069646,LocalBus,,,,0,2839-parent,1,Boston,Main Street,Oak Street,3
4817-parent,4817-parent,509 Humphrey St,,,,42.467692,-70.905573,LocalBus,,,,1,,1,Swampscott,Humphrey Street,Commonwealth Avenue,3
4817,4817,509 Humphrey St,,,,42.467692,-70.905573,LocalBus,,,,0,4817-parent,1,Swampscott,Humphrey Street,Commonwealth Avenue,3
5229-parent,5229-parent,Centre St opp Rambler Rd,,,,42.304521,-71.124579,LocalBus,,,,1,,1,Boston,Centre Street,,3
5229,5229,Centre St opp Rambler Rd,,,,42.304521,-71.124579,LocalBus,,,,0,5229-parent,1,Boston,Centre Street,,3
5255-parent,5255-parent,Centre St @ Church St,,,,42.288168,-71.145032,LocalBus,,,,1,,1,Boston,Centre Street,Church Street,3
5255,5255,Centre St @ Church St,,,,42.288168,-71.145032,LocalBus,,,,0,5255-parent,1,Boston,Centre Street,Church Street,3
1470-parent,1470-parent,Bowdoin St @ Norton St,,,,42.305319,-71.06809,LocalBus,,,,1,,1,Boston,Bowdoin Street,Olney Street,3
1470,1470,Bowdoin St @ Norton St,,,,42.305319,-71.06809,LocalBus,,,,0,1470-parent,1,Boston,Bowdoin Street,Olney Street,3
5872-parent,5872-parent,Bennington St @ Swift St,,,,42.381186,-71.021944,LocalBus,,,,1,,1,Boston,Bennington Street,Swift Street,3
5872,5872,Bennington St @ Swift St,,,,42.381186,-71.021944,LocalBus,,,,0,5872-parent,1,Boston,Bennington Street,Swift Street,3
5391-parent,5391-parent,Cross St @ Walnut St,,,,42.42079,-71.060183,LocalBus,,,,1,,1,Malden,Cross Street,Walnut Street,3
5391,5391,Cross St @ Walnut St,,,,42.42079,-71.060183,LocalBus,,,,0,5391-parent,1,Malden,Cross Street,Walnut Street,3
7127-parent,7127-parent,Elliot St @ Mechanic St,,,,42.554001,-70.880264,LocalBus,,,,1,,1,Beverly,Elliott Street,Mechanic Street,3
7127,7127,Elliot St @ Mechanic St,,,,42.554001,-70.880264,LocalBus,,,,0,7127-parent,1,Beverly,Elliott Street,Mechanic Street,3
222-parent,222-parent,Atlantic Ave @ Seaport Blvd.,,,,42.354896,-71.051128,LocalBus,,,,1,,1,Boston,Atlantic Avenue,Northern Avenue,3
222,222,Atlantic Ave @ Seaport Blvd.,,,,42.354896,-71.051128,LocalBus,,,,0,222-parent,1,Boston,Atlantic Avenue,Northern Avenue,3
3369-parent,3369-parent,Granite Ave @ Milton St,,,,42.280252,-71.054608,LocalBus,,,,1,,1,Boston,Granite Avenue,Milton Street,3
3369,3369,Granite Ave @ Milton St,,,,42.280252,-71.054608,LocalBus,,,,0,3369-parent,1,Boston,Granite Avenue,Milton Street,3
4781-parent,4781-parent,Humphrey St @ Seaview Ave,,,,42.482127,-70.889103,LocalBus,,,,1,,0,Marblehead,Humphrey Street,Winthrop Avenue,3
4781,4781,Humphrey St @ Seaview Ave,,,,42.482127,-70.889103,LocalBus,,,,0,4781-parent,0,Marblehead,Humphrey Street,Winthrop Avenue,3
8624-parent,8624-parent,Wood St @ Woodpark Circle,,,,42.452437,-71.261649,LocalBus,,,,1,,2,Lexington,Wood Street,Woodpark Circle,3
8624,8624,Wood St @ Woodpark Circle,,,,42.452437,-71.261649,LocalBus,,,,0,8624-parent,2,Lexington,Wood Street,Woodpark Circle,3
1564-parent,1564-parent,Brookline Ave @ Newbury St,,,,42.348072,-71.097506,LocalBus,,,,1,,1,Boston,Brookline Avenue,Newbury Street,3
1564,1564,Brookline Ave @ Newbury St,,,,42.348072,-71.097506,LocalBus,,,,0,1564-parent,1,Boston,Brookline Avenue,Newbury Street,3
6754-parent,6754-parent,Myrtle St @ Florence St,,,,42.466004,-70.976282,LocalBus,,,,1,,0,Lynn,Myrtle Street,Florence Street,3
6754,6754,Myrtle St @ Florence St,,,,42.466004,-70.976282,LocalBus,,,,0,6754-parent,0,Lynn,Myrtle Street,Florence Street,3
4858-parent,4858-parent,Humphrey St @ Tufts St,,,,42.485943,-70.885311,LocalBus,,,,1,,1,Marblehead,Humphrey Street,Rockaway Avenue,3
4858,4858,Humphrey St @ Tufts St,,,,42.485943,-70.885311,LocalBus,,,,0,4858-parent,1,Marblehead,Humphrey Street,Rockaway Avenue,3
6400-parent,6400-parent,Highland St @ Albion St,,,,42.252256,-71.114406,LocalBus,,,,1,,1,Boston,Highland Street,Albion Street,3
6400,6400,Highland St @ Albion St,,,,42.252256,-71.114406,LocalBus,,,,0,6400-parent,1,Boston,Highland Street,Albion Street,3
4843-parent,4843-parent,Pleasant St opp Gerry St,,,,42.49764,-70.860898,LocalBus,,,,1,,1,Marblehead,Pleasant Street,Gerry Street,3
4843,4843,Pleasant St opp Gerry St,,,,42.49764,-70.860898,LocalBus,,,,0,4843-parent,1,Marblehead,Pleasant Street,Gerry Street,3
2038-parent,2038-parent,Mt Auburn St @ Adams Ave,,,,42.370076,-71.166657,LocalBus,,,,1,,0,Watertown,Mount Auburn Street,Chauncey Street,3
2038,2038,Mt Auburn St @ Adams Ave,,,,42.370076,-71.166657,LocalBus,,,,0,2038-parent,0,Watertown,Mount Auburn Street,Chauncey Street,3
5049-parent,5049-parent,Hancock St @ Belmont St,,,,42.416244,-71.059766,LocalBus,,,,1,,1,Everett,Hancock Street,,3
5049,5049,Hancock St @ Belmont St,,,,42.416244,-71.059766,LocalBus,,,,0,5049-parent,1,Everett,Hancock Street,,3
71274-parent,71274-parent,Eliot St @ Capen Street - Capen St Sta,,,,42.266153,-71.085375,,,,,1,,1,Milton,Eliot Street,Capen Street,3
71274,71274,Eliot St @ Capen Street - Capen St Sta,,,,42.266153,-71.085375,,,,,0,71274-parent,1,Milton,Eliot Street,Capen Street,3
4253-parent,4253-parent,Union St opp Prospect Ave,,,,42.157781,-71.033456,LocalBus,,,,1,,1,Randolph,Union Street,Prospect Avenue,3
4253,4253,Union St opp Prospect Ave,,,,42.157781,-71.033456,LocalBus,,,,0,4253-parent,1,Randolph,Union Street,Prospect Avenue,3
109884-parent,109884-parent,Washington Ave @ Lewis Ave,,,,42.372114,-70.976577,LocalBus,,,,1,,1,Winthrop,Washington Avenue,Lewis Avenue,3
109884,109884,Washington Ave @ Lewis Ave,,,,42.372114,-70.976577,LocalBus,,,,0,109884-parent,1,Winthrop,Washington Avenue,Lewis Avenue,3
25974-parent,25974-parent,Pleasant St @ Wyoming Ave - Wyoming Sq,,,,42.452115,-71.070007,LocalBus,,,,1,,1,Melrose,Pleasant Street,West Wyoming Avenue,3
25974,25974,Pleasant St @ Wyoming Ave - Wyoming Sq,,,,42.452115,-71.070007,LocalBus,,,,0,25974-parent,1,Melrose,Pleasant Street,West Wyoming Avenue,3
48541-parent,48541-parent,N Shore Rd @ Jackson St,,,,42.420822,-70.989349,LocalBus,,,,1,,1,Revere,North Shore Road,Jackson Street,3
48541,48541,N Shore Rd @ Jackson St,,,,42.420822,-70.989349,LocalBus,,,,0,48541-parent,1,Revere,North Shore Road,Jackson Street,3
place-brdwy,place-brdwy,Broadway,,,,42.342622,-71.056967,,,,,1,,1,Boston,,,
place-brdwy-0,place-brdwy-0,platform 0,,,,42.342622,-71.056967,,,,,0,place-brdwy,1,Boston,,,2
place-brdwy-1,place-brdwy-1,platform 1,,,,42.342622,-71.056967,,,,,0,place-brdwy,1,Boston,,,2
70081,70081,Broadway,,,,42.342622,-71.056967,RapidTransit,,,level_-2_platform,0,place-brdwy,1,Boston,,,1
70082,70082,Broadway,,,,42.342622,-71.056967,RapidTransit,,,level_-2_platform,0,place-brdwy,1,Boston,,,1
1055-parent,1055-parent,River St opp Blackstone St,,,,42.361913,-71.114378,LocalBus,,,,1,,1,Cambridge,River Street,Blackstone Street,3
1055,1055,River St opp Blackstone St,,,,42.361913,-71.114378,LocalBus,,,,0,1055-parent,1,Cambridge,River Street,Blackstone Street,3
12144-parent,12144-parent,Huron Ave opp Fountain Terr,,,,42.379354,-71.150222,LocalBus,,,,1,,1,Cambridge,Huron Avenue,Fountain Terrace,3
12144,12144,Huron Ave opp Fountain Terr,,,,42.379354,-71.150222,LocalBus,,,,0,12144-parent,1,Cambridge,Huron Avenue,Fountain Terrace,3
6208-parent,6208-parent,Main St @ Vine St,,,,42.464335,-71.018868,LocalBus,,,,1,,1,Saugus,Main Street,Vine Street,3
6208,6208,Main St @ Vine St,,,,42.464335,-71.018868,LocalBus,,,,0,6208-parent,1,Saugus,Main Street,Vine Street,3
2691-parent,2691-parent,Broadway opp Packard Ave,,,,42.402309,-71.12519,LocalBus,,,,1,,1,Somerville,Broadway,Packard Avenue,3
2691,2691,Broadway opp Packard Ave,,,,42.402309,-71.12519,LocalBus,,,,0,2691-parent,1,Somerville,Broadway,Packard Avenue,3
8506-parent,8506-parent,Centre St @ Gibbs St,,,,42.333467,-71.193394,LocalBus,,,,1,,1,Newton,Centre Street,,3
8506,8506,Centre St @ Gibbs St,,,,42.333467,-71.193394,LocalBus,,,,0,8506-parent,1,Newton,Centre Street,,3
Boat-Logan-parent,Boat-Logan-parent,Logan Airport Ferry Terminal,,,,42.359789,-71.02734,Boat-Logan,,,,1,,1,Boston,,,4
Boat-Logan,Boat-Logan,Logan Airport Ferry Terminal,,,,42.359789,-71.02734,Boat-Logan,,,,0,Boat-Logan-parent,1,Boston,,,4
6393-parent,6393-parent,Beacon St @ Albion St,,,,42.253865,-71.115552,LocalBus,,,,1,,0,Boston,Beacon Street,Albion Street,3
6393,6393,Beacon St @ Albion St,,,,42.253865,-71.115552,LocalBus,,,,0,6393-parent,0,Boston,Beacon Street,Albion Street,3
5441-parent,5441-parent,Salem St @ Granville Ave,,,,42.431174,-71.054536,LocalBus,,,,1,,0,Malden,Salem Street,Cross Street,3
5441,5441,Salem St @ Granville Ave,,,,42.431174,-71.054536,LocalBus,,,,0,5441-parent,0,Malden,Salem Street,Cross Street,3
11187-parent,11187-parent,Washington St @ School St,,,,42.314537,-71.099631,LocalBus,,,,1,,1,Boston,Washington Street,School Street,3
11187,11187,Washington St @ School St,,,,42.314537,-71.099631,LocalBus,,,,0,11187-parent,1,Boston,Washington Street,School Street,3
12645-parent,12645-parent,Broadway @ Massachusetts Ave,,,,42.414341,-71.150282,LocalBus,,,,1,,1,Arlington,Broadway,Alton Street,3
12645,12645,Broadway @ Massachusetts Ave,,,,42.414341,-71.150282,LocalBus,,,,0,12645-parent,1,Arlington,Broadway,Alton Street,3
7187-parent,7187-parent,Cabot St @ Lexington Dr,,,,42.56925,-70.890242,LocalBus,,,,1,,1,Beverly,Cabot Street,Lexington Drive,3
7187,7187,Cabot St @ Lexington Dr,,,,42.56925,-70.890242,LocalBus,,,,0,7187-parent,1,Beverly,Cabot Street,Lexington Drive,3
